APMC,Commodity,identifier,date,modal_price,quarter,deseasonalise_price
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2014-10-01,1100.0,4,1116.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2014-11-01,994.0,4,1010.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2014-12-01,1005.0,4,1021.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-01-01,1028.0,1,1025.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-02-01,1020.0,1,1017.6666666666666
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-03-01,1000.0,1,997.6666666666666
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-04-01,1000.0,2,990.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-05-01,1013.0,2,1003.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-06-01,1000.0,2,990.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-07-01,1000.0,3,968.6666666666666
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-08-01,1100.0,3,1068.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-09-01,1188.0,3,1156.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-10-01,1086.0,4,1102.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-11-01,1143.0,4,1159.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2015-12-01,1100.0,4,1116.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-01-01,1136.0,1,1133.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-02-01,1158.0,1,1155.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-03-01,1133.0,1,1130.6666666666667
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-04-01,1160.0,2,1150.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-05-01,1172.0,2,1162.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-06-01,1250.0,2,1240.25
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-10-01,1193.0,4,1209.625
Jalgaon Jamod-Aasalgaon,maize,Jalgaon Jamod-Aasalgaon_maize,2016-11-01,1150.0,4,1166.625
Mumbai,cucumber,Mumbai_cucumber,2014-09-01,1044.0,3,1104.3333333333333
Mumbai,cucumber,Mumbai_cucumber,2014-10-01,1028.0,4,942.9375
Mumbai,cucumber,Mumbai_cucumber,2014-11-01,1650.0,4,1564.9375
Mumbai,cucumber,Mumbai_cucumber,2014-12-01,1719.0,4,1633.9375
Mumbai,cucumber,Mumbai_cucumber,2015-01-01,1251.0,1,1237.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-02-01,1644.0,1,1630.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-03-01,1207.0,1,1193.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-04-01,903.0,2,950.8333333333334
Mumbai,cucumber,Mumbai_cucumber,2015-05-01,1210.0,2,1257.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-06-01,890.0,2,937.8333333333334
Mumbai,cucumber,Mumbai_cucumber,2015-07-01,1077.0,3,1137.3333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-08-01,944.0,3,1004.3333333333334
Mumbai,cucumber,Mumbai_cucumber,2015-09-01,1032.0,3,1092.3333333333333
Mumbai,cucumber,Mumbai_cucumber,2015-10-01,929.0,4,843.9375
Mumbai,cucumber,Mumbai_cucumber,2015-11-01,975.0,4,889.9375
Mumbai,cucumber,Mumbai_cucumber,2015-12-01,1122.0,4,1036.9375
Mumbai,cucumber,Mumbai_cucumber,2016-01-01,1466.0,1,1452.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-02-01,1628.0,1,1614.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-03-01,1792.0,1,1778.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-04-01,1435.0,2,1482.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-05-01,1745.0,2,1792.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-06-01,1535.0,2,1582.8333333333333
Mumbai,cucumber,Mumbai_cucumber,2016-07-01,622.0,3,682.3333333333334
Mumbai,cucumber,Mumbai_cucumber,2016-08-01,558.0,3,618.3333333333334
Mumbai,cucumber,Mumbai_cucumber,2016-09-01,669.0,3,729.3333333333334
Mumbai,cucumber,Mumbai_cucumber,2016-10-01,676.0,4,590.9375
Mumbai,cucumber,Mumbai_cucumber,2016-11-01,1265.0,4,1179.9375
Shirpur,soybean,Shirpur_soybean,2014-09-01,2900.0,3,2990.4166666666665
Shirpur,soybean,Shirpur_soybean,2014-10-01,2970.0,4,2967.1875
Shirpur,soybean,Shirpur_soybean,2014-11-01,3171.0,4,3168.1875
Shirpur,soybean,Shirpur_soybean,2014-12-01,3147.0,4,3144.1875
Shirpur,soybean,Shirpur_soybean,2015-01-01,3234.0,1,3247.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-02-01,3162.0,1,3175.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-03-01,3078.0,1,3091.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-04-01,3203.0,2,3132.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-05-01,3723.0,2,3652.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-06-01,3460.0,2,3389.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-07-01,3160.0,3,3250.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-08-01,3000.0,3,3090.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-09-01,3155.0,3,3245.4166666666665
Shirpur,soybean,Shirpur_soybean,2015-10-01,3534.0,4,3531.1875
Shirpur,soybean,Shirpur_soybean,2015-11-01,3454.0,4,3451.1875
Shirpur,soybean,Shirpur_soybean,2015-12-01,3264.0,4,3261.1875
Shirpur,soybean,Shirpur_soybean,2016-01-01,3244.0,1,3257.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-02-01,3199.0,1,3212.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-03-01,3172.0,1,3185.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-04-01,3561.0,2,3490.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-05-01,3400.0,2,3329.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-06-01,3637.0,2,3566.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-07-01,3459.0,3,3549.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-08-01,2606.0,3,2696.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-09-01,2857.0,3,2947.4166666666665
Shirpur,soybean,Shirpur_soybean,2016-10-01,2595.0,4,2592.1875
Shirpur,soybean,Shirpur_soybean,2016-11-01,2546.0,4,2543.1875
Rahata,carrot,Rahata_carrot,2014-09-01,1750.0,3,1767.8333333333333
Rahata,carrot,Rahata_carrot,2014-10-01,1500.0,4,1590.625
Rahata,carrot,Rahata_carrot,2014-11-01,1417.0,4,1507.625
Rahata,carrot,Rahata_carrot,2014-12-01,1382.0,4,1472.625
Rahata,carrot,Rahata_carrot,2015-01-01,1290.0,1,1405.9166666666667
Rahata,carrot,Rahata_carrot,2015-02-01,1209.0,1,1324.9166666666667
Rahata,carrot,Rahata_carrot,2015-03-01,1078.0,1,1193.9166666666667
Rahata,carrot,Rahata_carrot,2015-04-01,1650.0,2,1430.8333333333333
Rahata,carrot,Rahata_carrot,2015-05-01,1600.0,2,1380.8333333333333
Rahata,carrot,Rahata_carrot,2015-06-01,1929.0,2,1709.8333333333333
Rahata,carrot,Rahata_carrot,2015-07-01,2625.0,3,2642.8333333333335
Rahata,carrot,Rahata_carrot,2015-08-01,3045.0,3,3062.8333333333335
Rahata,carrot,Rahata_carrot,2015-09-01,2436.0,3,2453.8333333333335
Rahata,carrot,Rahata_carrot,2015-10-01,2578.0,4,2668.625
Rahata,carrot,Rahata_carrot,2015-11-01,2000.0,4,2090.625
Rahata,carrot,Rahata_carrot,2015-12-01,2154.0,4,2244.625
Rahata,carrot,Rahata_carrot,2016-01-01,1436.0,1,1551.9166666666667
Rahata,carrot,Rahata_carrot,2016-02-01,1018.0,1,1133.9166666666667
Rahata,carrot,Rahata_carrot,2016-03-01,1067.0,1,1182.9166666666667
Rahata,carrot,Rahata_carrot,2016-04-01,1327.0,2,1107.8333333333333
Rahata,carrot,Rahata_carrot,2016-05-01,1629.0,2,1409.8333333333333
Rahata,carrot,Rahata_carrot,2016-06-01,2846.0,2,2626.8333333333335
Rahata,carrot,Rahata_carrot,2016-07-01,1500.0,3,1517.8333333333333
Rahata,carrot,Rahata_carrot,2016-08-01,2400.0,3,2417.8333333333335
Rahata,carrot,Rahata_carrot,2016-09-01,2125.0,3,2142.8333333333335
Rahata,carrot,Rahata_carrot,2016-10-01,2000.0,4,2090.625
Rahata,carrot,Rahata_carrot,2016-11-01,1325.0,4,1415.625
Dhule,gram,Dhule_gram,2014-09-01,2719.0,3,2666.420548292592
Dhule,gram,Dhule_gram,2014-10-01,2460.0,4,2452.75976358342
Dhule,gram,Dhule_gram,2014-11-01,2496.0,4,2488.653808904153
Dhule,gram,Dhule_gram,2014-12-01,2530.0,4,2522.5537405959562
Dhule,gram,Dhule_gram,2015-01-01,2735.0,1,2681.0880277736715
Dhule,gram,Dhule_gram,2015-02-01,2876.0,1,2819.308653702771
Dhule,gram,Dhule_gram,2015-03-01,3149.0,1,3086.92731241656
Dhule,gram,Dhule_gram,2015-04-01,3529.0,2,3368.5689567502777
Dhule,gram,Dhule_gram,2015-05-01,4034.0,2,3850.611269915166
Dhule,gram,Dhule_gram,2015-06-01,3850.0,2,3674.9760508610284
Dhule,gram,Dhule_gram,2015-07-01,3926.0,3,3850.0798354530034
Dhule,gram,Dhule_gram,2015-08-01,4090.0,3,4010.9084378509383
Dhule,gram,Dhule_gram,2015-09-01,4273.0,3,4190.3696222339995
Dhule,gram,Dhule_gram,2015-10-01,4466.0,4,4452.855733399818
Dhule,gram,Dhule_gram,2015-11-01,4455.0,4,4441.888108440706
Dhule,gram,Dhule_gram,2015-12-01,4338.0,4,4325.232461148324
Dhule,gram,Dhule_gram,2016-01-01,4135.0,1,4053.491405793101
Dhule,gram,Dhule_gram,2016-02-01,4136.0,1,4054.471693920258
Dhule,gram,Dhule_gram,2016-03-01,4437.0,1,4349.538420194435
Dhule,gram,Dhule_gram,2016-04-01,5282.0,2,5041.876233934533
Dhule,gram,Dhule_gram,2016-05-01,5694.0,2,5435.146398338362
Dhule,gram,Dhule_gram,2016-06-01,6433.0,2,6140.5508922568815
Dhule,gram,Dhule_gram,2016-07-01,7289.0,3,7148.046846820413
Dhule,gram,Dhule_gram,2016-08-01,6660.0,3,6531.210316891747
Dhule,gram,Dhule_gram,2016-09-01,7345.0,3,7202.963930566049
Dhule,gram,Dhule_gram,2016-10-01,8711.5,4,8685.860439210148
Dhule,gram,Dhule_gram,2016-11-01,8154.0,4,8130.001265146018
Solapur,brinjal,Solapur_brinjal,2014-09-01,1860.0,3,1890.580798868411
Solapur,brinjal,Solapur_brinjal,2014-10-01,1744.0,4,1726.102803279928
Solapur,brinjal,Solapur_brinjal,2014-11-01,2467.25,4,2441.93070033968
Solapur,brinjal,Solapur_brinjal,2014-12-01,2111.0,4,2089.33659273161
Solapur,brinjal,Solapur_brinjal,2015-01-01,1179.0,1,1344.2514591814572
Solapur,brinjal,Solapur_brinjal,2015-02-01,717.0,1,817.4964344640415
Solapur,brinjal,Solapur_brinjal,2015-03-01,595.0,1,678.3966227421264
Solapur,brinjal,Solapur_brinjal,2015-04-01,835.0,2,790.62228279752
Solapur,brinjal,Solapur_brinjal,2015-05-01,1316.0,2,1246.058591810223
Solapur,brinjal,Solapur_brinjal,2015-06-01,1368.0,2,1295.2949495413263
Solapur,brinjal,Solapur_brinjal,2015-07-01,1082.0,3,1099.7894754707638
Solapur,brinjal,Solapur_brinjal,2015-08-01,1184.0,3,1203.466487021612
Solapur,brinjal,Solapur_brinjal,2015-09-01,1093.0,3,1110.97032965762
Solapur,brinjal,Solapur_brinjal,2015-10-01,1475.0,4,1459.86332272815
Solapur,brinjal,Solapur_brinjal,2015-11-01,1252.0,4,1239.151783088572
Solapur,brinjal,Solapur_brinjal,2015-12-01,1579.0,4,1562.7960587035584
Solapur,brinjal,Solapur_brinjal,2016-01-01,1683.0,1,1918.893304327729
Solapur,brinjal,Solapur_brinjal,2016-02-01,783.0,1,892.7471522808152
Solapur,brinjal,Solapur_brinjal,2016-03-01,1213.0,1,1383.0169804810073
Solapur,brinjal,Solapur_brinjal,2016-04-01,1150.0,2,1088.8809882840096
Solapur,brinjal,Solapur_brinjal,2016-05-01,1117.0,2,1057.634838185425
Solapur,brinjal,Solapur_brinjal,2016-06-01,1046.0,2,990.4082728218035
Solapur,brinjal,Solapur_brinjal,2016-07-01,1576.0,3,1601.9114725895784
Solapur,brinjal,Solapur_brinjal,2016-08-01,1948.0,3,1980.0276323632604
Solapur,brinjal,Solapur_brinjal,2016-09-01,1065.0,3,1082.5099735456224
Solapur,brinjal,Solapur_brinjal,2016-10-01,2458.0,4,2432.775625264944
Solapur,brinjal,Solapur_brinjal,2016-11-01,700.0,4,692.8164921421728
Shrirampur,pomegranate,Shrirampur_pomegranate,2014-09-01,3988.0,3,4166.100155919794
Shrirampur,pomegranate,Shrirampur_pomegranate,2014-10-01,4000.0,4,4012.7174138371142
Shrirampur,pomegranate,Shrirampur_pomegranate,2014-11-01,4063.0,4,4075.9177131050487
Shrirampur,pomegranate,Shrirampur_pomegranate,2014-12-01,4528.0,4,4542.3961124636135
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-01-01,4450.0,1,4515.7594967994855
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-02-01,4013.0,1,4072.301766439626
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-03-01,3865.0,1,3922.11470901798
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-04-01,4000.0,2,3906.5511772046207
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-05-01,4000.0,2,3906.5511772046207
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-06-01,3864.0,2,3773.7284371796636
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-07-01,3488.0,3,3643.7706479057774
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-08-01,3143.0,3,3283.363287376106
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-09-01,3000.0,3,3133.9770480840975
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-10-01,3000.0,4,3009.5380603778353
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-11-01,2934.0,4,2943.3282230495233
Shrirampur,pomegranate,Shrirampur_pomegranate,2015-12-01,3050.0,4,3059.6970280507994
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-01-01,2926.0,1,2969.238716322538
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-02-01,2923.0,1,2966.1943840775048
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-03-01,3000.0,1,3044.3322450333612
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-04-01,3091.0,2,3018.7874221848706
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-05-01,3565.0,2,3481.713736683618
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-06-01,4000.0,2,3906.5511772046207
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-07-01,4063.0,3,4244.449582121896
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-08-01,3947.0,3,4123.269136262645
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-09-01,3080.0,3,3217.54976936634
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-10-01,2690.0,4,2698.5524608054593
Shrirampur,pomegranate,Shrirampur_pomegranate,2016-11-01,2536.0,4,2544.0628403727305
Dhule,green gram,Dhule_green gram,2014-09-01,5987.0,3,5961.25
Dhule,green gram,Dhule_green gram,2014-10-01,6747.0,4,6757.25
Dhule,green gram,Dhule_green gram,2014-11-01,7267.0,4,7277.25
Dhule,green gram,Dhule_green gram,2014-12-01,6793.0,4,6803.25
Dhule,green gram,Dhule_green gram,2015-01-01,6828.0,1,6899.6
Dhule,green gram,Dhule_green gram,2015-02-01,6947.0,1,7018.6
Dhule,green gram,Dhule_green gram,2015-03-01,7118.0,1,7189.6
Dhule,green gram,Dhule_green gram,2015-04-01,6415.0,2,6505.583333333333
Dhule,green gram,Dhule_green gram,2015-05-01,6882.0,2,6972.583333333333
Dhule,green gram,Dhule_green gram,2015-06-01,6328.0,2,6418.583333333333
Dhule,green gram,Dhule_green gram,2015-07-01,5740.0,3,5714.25
Dhule,green gram,Dhule_green gram,2015-08-01,6345.0,3,6319.25
Dhule,green gram,Dhule_green gram,2015-09-01,7713.0,3,7687.25
Dhule,green gram,Dhule_green gram,2015-10-01,8396.0,4,8406.25
Dhule,green gram,Dhule_green gram,2015-11-01,7639.0,4,7649.25
Dhule,green gram,Dhule_green gram,2015-12-01,7161.0,4,7171.25
Dhule,green gram,Dhule_green gram,2016-01-01,6685.0,1,6756.6
Dhule,green gram,Dhule_green gram,2016-02-01,6120.0,1,6191.6
Dhule,green gram,Dhule_green gram,2016-04-01,6900.0,2,6990.583333333333
Dhule,green gram,Dhule_green gram,2016-05-01,6225.0,2,6315.583333333333
Dhule,green gram,Dhule_green gram,2016-06-01,5823.0,2,5913.583333333333
Dhule,green gram,Dhule_green gram,2016-07-01,5568.0,3,5542.25
Dhule,green gram,Dhule_green gram,2016-08-01,4804.0,3,4778.25
Dhule,green gram,Dhule_green gram,2016-09-01,4747.0,3,4721.25
Dhule,green gram,Dhule_green gram,2016-10-01,4694.0,4,4704.25
Dhule,green gram,Dhule_green gram,2016-11-01,4329.0,4,4339.25
Shahada,wheat(husked),Shahada_wheat(husked),2014-09-01,1628.0,3,1628.8559242715123
Shahada,wheat(husked),Shahada_wheat(husked),2014-10-01,1596.0,4,1580.915679290858
Shahada,wheat(husked),Shahada_wheat(husked),2014-11-01,1627.0,4,1611.6226880991392
Shahada,wheat(husked),Shahada_wheat(husked),2014-12-01,1647.0,4,1631.4336615238367
Shahada,wheat(husked),Shahada_wheat(husked),2015-01-01,1655.0,1,1663.669538146234
Shahada,wheat(husked),Shahada_wheat(husked),2015-02-01,1574.0,1,1582.2452284242731
Shahada,wheat(husked),Shahada_wheat(husked),2015-03-01,1629.0,1,1637.533339963876
Shahada,wheat(husked),Shahada_wheat(husked),2015-04-01,1666.0,2,1655.9617907887598
Shahada,wheat(husked),Shahada_wheat(husked),2015-05-01,1624.0,2,1614.214854886522
Shahada,wheat(husked),Shahada_wheat(husked),2015-06-01,1586.0,2,1576.4438176416404
Shahada,wheat(husked),Shahada_wheat(husked),2015-07-01,1586.0,3,1586.833842687112
Shahada,wheat(husked),Shahada_wheat(husked),2015-08-01,1596.0,3,1596.8391002072074
Shahada,wheat(husked),Shahada_wheat(husked),2015-09-01,1632.0,3,1632.8580272795505
Shahada,wheat(husked),Shahada_wheat(husked),2015-10-01,1690.0,4,1674.0272543869362
Shahada,wheat(husked),Shahada_wheat(husked),2015-11-01,1735.0,4,1718.6019445925056
Shahada,wheat(husked),Shahada_wheat(husked),2015-12-01,1751.0,4,1734.4507233322634
Shahada,wheat(husked),Shahada_wheat(husked),2016-01-01,1811.0,1,1820.4867272403803
Shahada,wheat(husked),Shahada_wheat(husked),2016-02-01,1715.0,1,1723.9838416439825
Shahada,wheat(husked),Shahada_wheat(husked),2016-03-01,1663.0,1,1671.7114452792669
Shahada,wheat(husked),Shahada_wheat(husked),2016-04-01,1719.0,2,1708.6424479987263
Shahada,wheat(husked),Shahada_wheat(husked),2016-05-01,1735.0,2,1724.5460426281502
Shahada,wheat(husked),Shahada_wheat(husked),2016-06-01,1837.0,2,1825.9314583907271
Shahada,wheat(husked),Shahada_wheat(husked),2016-07-01,1798.0,3,1798.9453021131321
Shahada,wheat(husked),Shahada_wheat(husked),2016-08-01,1774.0,3,1774.9326840649035
Shahada,wheat(husked),Shahada_wheat(husked),2016-09-01,1774.0,3,1774.9326840649035
Shahada,wheat(husked),Shahada_wheat(husked),2016-10-01,1767.0,4,1750.2995020720214
Shahada,wheat(husked),Shahada_wheat(husked),2016-11-01,1904.0,4,1886.004670031199
Patur,soybean,Patur_soybean,2014-09-01,3093.0,3,3154.0555372754357
Patur,soybean,Patur_soybean,2014-10-01,2911.0,4,2913.5006289644957
Patur,soybean,Patur_soybean,2014-11-01,3099.0,4,3101.662126128812
Patur,soybean,Patur_soybean,2015-01-01,3140.0,1,3145.9432327607256
Patur,soybean,Patur_soybean,2015-02-01,3117.0,1,3122.899699527128
Patur,soybean,Patur_soybean,2015-03-01,3062.0,1,3067.795598316351
Patur,soybean,Patur_soybean,2015-04-01,3267.0,2,3231.587550711562
Patur,soybean,Patur_soybean,2015-05-01,3636.0,2,3596.587797486146
Patur,soybean,Patur_soybean,2015-06-01,3448.0,2,3410.6256121375773
Patur,soybean,Patur_soybean,2015-07-01,3341.0,3,3406.951034606282
Patur,soybean,Patur_soybean,2015-08-01,3152.0,3,3214.2201918823707
Patur,soybean,Patur_soybean,2015-09-01,3171.0,3,3233.5952501456213
Patur,soybean,Patur_soybean,2015-10-01,3546.0,4,3549.0461114077984
Patur,soybean,Patur_soybean,2015-11-01,3581.0,4,3584.07617736924
Patur,soybean,Patur_soybean,2015-12-01,3584.0,4,3587.0787544516497
Patur,soybean,Patur_soybean,2016-01-01,3583.0,1,3589.7817206948025
Patur,soybean,Patur_soybean,2016-02-01,3549.0,1,3555.7173672190497
Patur,soybean,Patur_soybean,2016-03-01,3546.0,1,3552.711688971189
Patur,soybean,Patur_soybean,2016-04-01,3686.0,2,3646.0458255043823
Patur,soybean,Patur_soybean,2016-05-01,3665.0,2,3625.2734537367232
Patur,soybean,Patur_soybean,2016-06-01,3592.0,2,3553.064732830098
Patur,soybean,Patur_soybean,2016-07-01,3446.0,3,3514.023725008455
Patur,soybean,Patur_soybean,2016-08-01,3291.0,3,3355.964039176676
Patur,soybean,Patur_soybean,2016-09-01,3096.0,3,3157.114757001212
Patur,soybean,Patur_soybean,2016-10-01,2550.0,4,2552.190520047909
Patur,soybean,Patur_soybean,2016-11-01,2700.0,4,2702.3193741683745
Akluj,cabbage,Akluj_cabbage,2014-09-01,700.0,3,757.3541666666666
Akluj,cabbage,Akluj_cabbage,2014-10-01,584.0,4,601.3125
Akluj,cabbage,Akluj_cabbage,2014-11-01,611.0,4,628.3125
Akluj,cabbage,Akluj_cabbage,2014-12-01,488.0,4,505.3125
Akluj,cabbage,Akluj_cabbage,2015-01-01,579.0,1,587.3333333333334
Akluj,cabbage,Akluj_cabbage,2015-02-01,640.0,1,648.3333333333334
Akluj,cabbage,Akluj_cabbage,2015-03-01,546.0,1,554.3333333333334
Akluj,cabbage,Akluj_cabbage,2015-04-01,394.0,2,327.4791666666667
Akluj,cabbage,Akluj_cabbage,2015-05-01,538.0,2,471.4791666666667
Akluj,cabbage,Akluj_cabbage,2015-06-01,800.0,2,733.4791666666666
Akluj,cabbage,Akluj_cabbage,2015-07-01,827.0,3,884.3541666666666
Akluj,cabbage,Akluj_cabbage,2015-08-01,942.0,3,999.3541666666666
Akluj,cabbage,Akluj_cabbage,2015-09-01,825.0,3,882.3541666666666
Akluj,cabbage,Akluj_cabbage,2015-10-01,740.0,4,757.3125
Akluj,cabbage,Akluj_cabbage,2015-11-01,692.0,4,709.3125
Akluj,cabbage,Akluj_cabbage,2015-12-01,835.0,4,852.3125
Akluj,cabbage,Akluj_cabbage,2016-01-01,856.0,1,864.3333333333334
Akluj,cabbage,Akluj_cabbage,2016-02-01,647.0,1,655.3333333333334
Akluj,cabbage,Akluj_cabbage,2016-03-01,677.0,1,685.3333333333334
Akluj,cabbage,Akluj_cabbage,2016-04-01,733.0,2,666.4791666666666
Akluj,cabbage,Akluj_cabbage,2016-05-01,743.0,2,676.4791666666666
Akluj,cabbage,Akluj_cabbage,2016-06-01,1221.25,2,1154.7291666666667
Akluj,cabbage,Akluj_cabbage,2016-07-01,1221.25,3,1278.6041666666667
Akluj,cabbage,Akluj_cabbage,2016-08-01,1221.25,3,1278.6041666666667
Akluj,cabbage,Akluj_cabbage,2016-09-01,508.0,3,565.3541666666666
Akluj,cabbage,Akluj_cabbage,2016-10-01,433.0,4,450.3125
Akluj,cabbage,Akluj_cabbage,2016-11-01,433.0,4,450.3125
Ausa,sunflower,Ausa_sunflower,2014-09-01,2781.0,3,2831.027520737643
Ausa,sunflower,Ausa_sunflower,2014-10-01,2864.0,4,2809.2962689442134
Ausa,sunflower,Ausa_sunflower,2014-11-01,3092.0,4,3032.941362980275
Ausa,sunflower,Ausa_sunflower,2014-12-01,3126.0,4,3066.291947178635
Ausa,sunflower,Ausa_sunflower,2015-01-01,3134.0,1,3134.1166013967704
Ausa,sunflower,Ausa_sunflower,2015-02-01,3071.0,1,3071.1142574631403
Ausa,sunflower,Ausa_sunflower,2015-03-01,3147.0,1,3147.1170850656144
Ausa,sunflower,Ausa_sunflower,2015-04-01,3083.0,2,3101.8059321017163
Ausa,sunflower,Ausa_sunflower,2015-05-01,3146.0,2,3165.190224583847
Ausa,sunflower,Ausa_sunflower,2015-06-01,3137.0,2,3156.135325657828
Ausa,sunflower,Ausa_sunflower,2015-07-01,3170.0,3,3227.0252573672524
Ausa,sunflower,Ausa_sunflower,2015-08-01,3052.0,3,3106.902550626137
Ausa,sunflower,Ausa_sunflower,2015-09-01,3065.0,3,3120.136408148463
Ausa,sunflower,Ausa_sunflower,2015-10-01,3251.0,4,3188.9043890843705
Ausa,sunflower,Ausa_sunflower,2015-11-01,3434.0,4,3368.409004034367
Ausa,sunflower,Ausa_sunflower,2015-12-01,3536.0,4,3468.4607566294476
Ausa,sunflower,Ausa_sunflower,2016-01-01,3921.5,1,3921.6459005671454
Ausa,sunflower,Ausa_sunflower,2016-02-01,3617.0,1,3617.1345715546004
Ausa,sunflower,Ausa_sunflower,2016-03-01,3511.0,1,3511.130627793255
Ausa,sunflower,Ausa_sunflower,2016-04-01,3436.0,2,3456.9591899777806
Ausa,sunflower,Ausa_sunflower,2016-05-01,3441.0,2,3461.989689381124
Ausa,sunflower,Ausa_sunflower,2016-06-01,3275.0,2,3294.977109190114
Ausa,sunflower,Ausa_sunflower,2016-07-01,2901.0,3,2953.1862055591164
Ausa,sunflower,Ausa_sunflower,2016-08-01,2860.0,3,2911.4486549117796
Ausa,sunflower,Ausa_sunflower,2016-09-01,2711.0,3,2759.768287925117
Ausa,sunflower,Ausa_sunflower,2016-10-01,2871.0,4,2816.162565690934
Ausa,sunflower,Ausa_sunflower,2016-11-01,2855.0,4,2800.4681731270002
Mumbai,chillies(red),Mumbai_chillies(red),2014-09-01,10539.0,3,10470.413119499082
Mumbai,chillies(red),Mumbai_chillies(red),2014-10-01,11378.0,4,11564.897032526318
